访客ID,事件名称,事件时间
61,SDK监控广告关闭,2023/5/10 14:43
61,usr_data_ad,2023/5/10 14:43
61,usr_data_game_end,2023/5/10 14:45
61,gameid9,2023/5/10 14:45
61,usr_data_game_die,2023/5/10 14:45
61,SDK监控游戏请求展示广告,2023/5/10 14:45
61,Max实时收益,2023/5/10 14:45
61,show成功,2023/5/10 14:45
61,SDK监控广告被点击,2023/5/10 14:45
61,SDK监控广告被点击,2023/5/10 14:45
61,SDK监控广告关闭,2023/5/10 14:45
61,usr_data_end_next_click,2023/5/10 14:45
61,usr_data_game_start,2023/5/10 14:45
61,SDK监控游戏请求展示广告,2023/5/10 14:49
61,Max实时收益,2023/5/10 14:49
61,show成功,2023/5/10 14:49
61,SDK监控广告被点击,2023/5/10 14:50
61,SDK监控广告被点击,2023/5/10 14:50
61,SDK监控广告关闭,2023/5/10 14:51
61,usr_data_ad,2023/5/10 14:51
61,usr_data_game_end,2023/5/10 14:51
61,gameid10,2023/5/10 14:51
61,usr_data_game_die,2023/5/10 14:51
61,SDK监控游戏请求展示广告,2023/5/10 14:51
61,Max实时收益,2023/5/10 14:51
61,show成功,2023/5/10 14:51
61,SDK监控广告关闭,2023/5/10 14:52
61,usr_data_end_next_click,2023/5/10 14:52
61,usr_data_game_start,2023/5/10 14:52
61,SDK监控游戏请求展示广告,2023/5/10 15:02
61,Max实时收益,2023/5/10 15:02
61,show成功,2023/5/10 15:02
61,SDK监控广告关闭,2023/5/10 15:03
61,usr_data_ad,2023/5/10 15:03
61,SDK监控游戏请求展示广告,2023/5/10 15:05
61,Max实时收益,2023/5/10 15:05
61,show成功,2023/5/10 15:05
61,SDK监控广告被点击,2023/5/10 15:05
61,SDK监控广告被点击,2023/5/10 15:06
61,SDK监控广告关闭,2023/5/10 15:06
61,usr_data_ad,2023/5/10 15:06
61,usr_data_game_end,2023/5/10 15:09
61,SDK关键行为监控,2023/5/10 15:09
61,usr_data_game_die,2023/5/10 15:09
61,usr_data_topscore,2023/5/10 15:09
61,SDK监控游戏请求展示广告,2023/5/10 15:09
61,Max实时收益,2023/5/10 15:09
61,show成功,2023/5/10 15:09
61,关闭应用,2023/5/10 15:09
62,安装应用,2023/5/10 12:48
62,开启应用,2023/5/10 12:48
62,updateflow,2023/5/10 12:48
62,updateflow,2023/5/10 12:48
62,s_moudle_data_af_deeplink,2023/5/10 12:48
62,updateflow,2023/5/10 12:48
62,usr_data_install,2023/5/10 12:48
62,updateflow,2023/5/10 12:48
62,usr_data_AB,2023/5/10 12:48
62,usr_data_type,2023/5/10 12:48
62,广告SDK初始化结果,2023/5/10 12:48
62,s_moudle_data_af_conversion_success,2023/5/10 12:48
62,usr_data_guide_1_start,2023/5/10 12:48
62,usr_data_guide_1_end,2023/5/10 12:48
62,usr_data_guide_2_start,2023/5/10 12:48
62,usr_data_guide_2_end,2023/5/10 12:48
62,usr_data_guide_3_start,2023/5/10 12:48
62,usr_data_guide_3_end,2023/5/10 12:48
62,usr_data_game_start,2023/5/10 12:48
62,关闭应用,2023/5/10 12:55
62,开启应用,2023/5/10 14:20
62,usr_data_game_end,2023/5/10 14:20
62,gameid1,2023/5/10 14:20
62,usr_data_game_die,2023/5/10 14:20
62,topsocre1500,2023/5/10 14:20
62,usr_data_topscore,2023/5/10 14:20
62,usr_data_end_next_click,2023/5/10 14:20
62,usr_data_game_start,2023/5/10 14:20
62,usr_data_game_end,2023/5/10 14:22
62,gameid2,2023/5/10 14:22
62,usr_data_game_die,2023/5/10 14:22
62,关闭应用,2023/5/10 14:22
62,开启应用,2023/5/10 14:22
62,关闭应用,2023/5/10 14:22
62,开启应用,2023/5/10 14:22
62,usr_data_end_next_click,2023/5/10 14:22
62,usr_data_game_start,2023/5/10 14:22
62,usr_data_game_end,2023/5/10 14:26
62,gameid3,2023/5/10 14:26
62,usr_data_game_die,2023/5/10 14:26
62,usr_data_end_next_click,2023/5/10 14:26
62,usr_data_game_start,2023/5/10 14:26
62,关闭应用,2023/5/10 14:26
62,开启应用,2023/5/10 14:26
62,usr_data_game_end,2023/5/10 14:28
62,gameid4,2023/5/10 14:28
62,usr_data_game_die,2023/5/10 14:28
62,关闭应用,2023/5/10 14:29
62,开启应用,2023/5/10 14:58
62,usr_data_end_next_click,2023/5/10 14:58
62,usr_data_game_start,2023/5/10 14:58
62,关闭应用,2023/5/10 15:01
62,开启应用,2023/5/10 15:01
62,关闭应用,2023/5/10 15:01
62,开启应用,2023/5/10 15:06
62,usr_data_game_end,2023/5/10 15:06
62,gameid5,2023/5/10 15:06
62,SDK关键行为监控,2023/5/10 15:06
62,usr_data_game_die,2023/5/10 15:06
62,关闭应用,2023/5/10 15:07
62,开启应用,2023/5/10 15:07
62,usr_data_end_next_click,2023/5/10 15:07
62,usr_data_game_start,2023/5/10 15:07
62,关闭应用,2023/5/10 15:07
63,安装应用,2023/5/10 11:45
63,开启应用,2023/5/10 11:45
63,updateflow,2023/5/10 11:45
63,updateflow,2023/5/10 11:45
63,s_moudle_data_af_deeplink,2023/5/10 11:45
63,updateflow,2023/5/10 11:46
63,usr_data_install,2023/5/10 11:46
63,usr_data_AB,2023/5/10 11:46
63,updateflow,2023/5/10 11:46
63,usr_data_type,2023/5/10 11:46
63,s_moudle_data_af_conversion_success,2023/5/10 11:46
63,usr_data_guide_1_start,2023/5/10 11:46
63,puzzle_download_fail,2023/5/10 11:46
63,广告SDK初始化结果,2023/5/10 11:46
63,usr_data_guide_1_end,2023/5/10 11:46
63,usr_data_guide_2_start,2023/5/10 11:46
63,usr_data_guide_2_end,2023/5/10 11:46
63,usr_data_guide_3_start,2023/5/10 11:46
63,usr_data_guide_3_end,2023/5/10 11:46
63,usr_data_game_start,2023/5/10 11:46
63,usr_data_game_end,2023/5/10 11:49
63,gameid1,2023/5/10 11:49
63,usr_data_game_die,2023/5/10 11:49
63,topsocre1500,2023/5/10 11:49
63,usr_data_topscore,2023/5/10 11:49
63,关闭应用,2023/5/10 11:50
63,开启应用,2023/5/10 11:58
63,关闭应用,2023/5/10 11:58
63,开启应用,2023/5/10 20:17
63,updateflow,2023/5/10 20:17
63,s_moudle_data_af_conversion_success,2023/5/10 20:17
63,updateflow,2023/5/10 20:17
63,updateflow,2023/5/10 20:17
63,广告SDK初始化结果,2023/5/10 20:17
63,usr_data_type,2023/5/10 20:17
63,travelBtn,2023/5/10 20:17
63,usr_data_game_start,2023/5/10 20:17
63,关闭应用,2023/5/10 20:18
63,开启应用,2023/5/10 20:21
63,关闭应用,2023/5/10 20:21
64,安装应用,2023/5/10 19:15
64,开启应用,2023/5/10 19:15
64,updateflow,2023/5/10 19:15
64,s_moudle_data_af_deeplink,2023/5/10 19:15
64,updateflow,2023/5/10 19:15
64,updateflow,2023/5/10 19:15
64,usr_data_install,2023/5/10 19:15
64,usr_data_AB,2023/5/10 19:15
64,updateflow,2023/5/10 19:15
64,usr_data_type,2023/5/10 19:15
64,广告SDK初始化结果,2023/5/10 19:15
64,s_moudle_data_af_conversion_success,2023/5/10 19:15
64,usr_data_guide_1_start,2023/5/10 19:15
64,关闭应用,2023/5/10 19:15
64,开启应用,2023/5/10 19:18
64,usr_data_guide_1_end,2023/5/10 19:18
64,usr_data_guide_2_start,2023/5/10 19:18
64,usr_data_guide_2_end,2023/5/10 19:18
64,usr_data_guide_3_start,2023/5/10 19:18
64,usr_data_guide_3_end,2023/5/10 19:18
64,usr_data_game_start,2023/5/10 19:18
64,usr_data_game_end,2023/5/10 19:20
64,gameid1,2023/5/10 19:20
64,usr_data_game_die,2023/5/10 19:20
64,topsocre1500,2023/5/10 19:20
64,usr_data_topscore,2023/5/10 19:20
64,关闭应用,2023/5/10 19:20
65,安装应用,2023/5/10 19:39
65,开启应用,2023/5/10 19:39
65,updateflow,2023/5/10 19:39
65,updateflow,2023/5/10 19:39
65,s_moudle_data_af_deeplink,2023/5/10 19:39
65,updateflow,2023/5/10 19:39
65,usr_data_install,2023/5/10 19:39
65,usr_data_AB,2023/5/10 19:39
65,updateflow,2023/5/10 19:39
65,usr_data_type,2023/5/10 19:39
65,广告SDK初始化结果,2023/5/10 19:39
65,s_moudle_data_af_conversion_success,2023/5/10 19:39
65,usr_data_guide_1_start,2023/5/10 19:39
65,关闭应用,2023/5/10 19:39
65,开启应用,2023/5/10 19:39
65,usr_data_guide_1_end,2023/5/10 19:39
65,usr_data_guide_2_start,2023/5/10 19:39
65,usr_data_guide_2_end,2023/5/10 19:39
65,usr_data_guide_3_start,2023/5/10 19:39
65,usr_data_guide_3_end,2023/5/10 19:39
65,usr_data_game_start,2023/5/10 19:39
65,usr_data_game_end,2023/5/10 19:48
65,gameid1,2023/5/10 19:48
65,usr_data_game_die,2023/5/10 19:48
65,topsocre1500,2023/5/10 19:48
65,usr_data_topscore,2023/5/10 19:48
65,usr_data_end_next_click,2023/5/10 19:48
65,usr_data_game_start,2023/5/10 19:48
65,usr_data_game_end,2023/5/10 19:51
65,gameid2,2023/5/10 19:51
65,usr_data_game_die,2023/5/10 19:51
65,关闭应用,2023/5/10 19:51
66,安装应用,2023/5/10 17:31
66,开启应用,2023/5/10 17:31
66,updateflow,2023/5/10 17:31
66,updateflow,2023/5/10 17:31
66,s_moudle_data_af_deeplink,2023/5/10 17:31
66,updateflow,2023/5/10 17:31
66,usr_data_install,2023/5/10 17:31
66,updateflow,2023/5/10 17:31
66,usr_data_AB,2023/5/10 17:31
66,usr_data_type,2023/5/10 17:31
66,usr_data_guide_1_start,2023/5/10 17:31
66,广告SDK初始化结果,2023/5/10 17:31
66,s_moudle_data_af_conversion_success,2023/5/10 17:31
66,usr_data_guide_1_end,2023/5/10 17:31
66,usr_data_guide_2_start,2023/5/10 17:31
66,usr_data_guide_2_end,2023/5/10 17:31
66,usr_data_guide_3_start,2023/5/10 17:31
66,usr_data_guide_3_end,2023/5/10 17:31
66,usr_data_game_start,2023/5/10 17:31
66,usr_data_game_end,2023/5/10 17:35
66,gameid1,2023/5/10 17:35
66,usr_data_game_die,2023/5/10 17:35
66,usr_data_topscore,2023/5/10 17:35
66,topsocre1500,2023/5/10 17:35
66,usr_data_end_next_click,2023/5/10 17:35
66,usr_data_game_start,2023/5/10 17:35
66,usr_data_game_end,2023/5/10 17:38
66,gameid2,2023/5/10 17:38
66,usr_data_game_die,2023/5/10 17:38
66,usr_data_topscore,2023/5/10 17:38
66,关闭应用,2023/5/10 17:38
67,安装应用,2023/5/10 17:37
67,开启应用,2023/5/10 17:37
67,updateflow,2023/5/10 17:37
67,s_moudle_data_af_deeplink,2023/5/10 17:37
67,updateflow,2023/5/10 17:37
67,updateflow,2023/5/10 17:37
67,usr_data_install,2023/5/10 17:37
67,usr_data_AB,2023/5/10 17:37
67,updateflow,2023/5/10 17:37
67,usr_data_type,2023/5/10 17:37
67,广告SDK初始化结果,2023/5/10 17:37
67,s_moudle_data_af_conversion_success,2023/5/10 17:37
67,usr_data_guide_1_start,2023/5/10 17:37
67,usr_data_guide_1_end,2023/5/10 17:37
67,usr_data_guide_2_start,2023/5/10 17:37
67,usr_data_guide_2_end,2023/5/10 17:37
67,usr_data_guide_3_start,2023/5/10 17:37
67,usr_data_guide_3_end,2023/5/10 17:37
67,usr_data_game_start,2023/5/10 17:37
67,usr_data_game_end,2023/5/10 17:38
67,gameid1,2023/5/10 17:38
67,usr_data_game_die,2023/5/10 17:38
67,usr_data_topscore,2023/5/10 17:38
67,usr_data_end_next_click,2023/5/10 17:38
67,usr_data_game_start,2023/5/10 17:38
67,usr_data_game_end,2023/5/10 17:46
67,gameid2,2023/5/10 17:46
67,usr_data_game_die,2023/5/10 17:46
67,usr_data_topscore,2023/5/10 17:46
67,topsocre600,2023/5/10 17:46
67,usr_data_end_next_click,2023/5/10 17:46
67,usr_data_game_start,2023/5/10 17:46
67,usr_data_game_end,2023/5/10 17:51
67,gameid3,2023/5/10 17:51
67,usr_data_game_die,2023/5/10 17:51
67,topsocre700,2023/5/10 17:51
67,usr_data_topscore,2023/5/10 17:51
67,usr_data_end_next_click,2023/5/10 17:52
67,usr_data_game_start,2023/5/10 17:52
67,关闭应用,2023/5/10 17:52
67,开启应用,2023/5/10 18:07
67,updateflow,2023/5/10 18:07
67,updateflow,2023/5/10 18:07
67,updateflow,2023/5/10 18:07
67,usr_data_type,2023/5/10 18:07
67,s_moudle_data_af_conversion_success,2023/5/10 18:07
67,usr_data_game_start,2023/5/10 18:07
67,广告SDK初始化结果,2023/5/10 18:07
67,关闭应用,2023/5/10 18:07
68,安装应用,2023/5/10 2:55
68,开启应用,2023/5/10 2:55
68,updateflow,2023/5/10 2:55
68,updateflow,2023/5/10 2:55
68,s_moudle_data_af_deeplink,2023/5/10 2:55
68,updateflow,2023/5/10 2:55
68,usr_data_install,2023/5/10 2:55
68,usr_data_AB,2023/5/10 2:55
68,updateflow,2023/5/10 2:55
68,usr_data_type,2023/5/10 2:55
68,广告SDK初始化结果,2023/5/10 2:55
68,s_moudle_data_af_conversion_success,2023/5/10 2:55
68,usr_data_guide_1_start,2023/5/10 2:55
68,usr_data_guide_1_end,2023/5/10 2:55
68,usr_data_guide_2_start,2023/5/10 2:55
68,usr_data_guide_2_end,2023/5/10 2:55
68,usr_data_guide_3_start,2023/5/10 2:55
68,usr_data_guide_3_end,2023/5/10 2:55
68,usr_data_game_start,2023/5/10 2:55
68,usr_data_game_end,2023/5/10 2:57
68,gameid1,2023/5/10 2:57
68,usr_data_game_die,2023/5/10 2:57
68,topsocre1200,2023/5/10 2:57
68,usr_data_topscore,2023/5/10 2:57
68,usr_data_end_next_click,2023/5/10 2:58
68,usr_data_game_start,2023/5/10 2:58
68,usr_data_game_end,2023/5/10 3:01
68,gameid2,2023/5/10 3:01
68,usr_data_game_die,2023/5/10 3:01
68,topsocre1500,2023/5/10 3:01
68,usr_data_topscore,2023/5/10 3:01
68,usr_data_end_next_click,2023/5/10 3:02
68,usr_data_game_start,2023/5/10 3:02
68,usr_data_game_end,2023/5/10 3:04
68,gameid3,2023/5/10 3:04
68,usr_data_game_die,2023/5/10 3:04
68,usr_data_end_next_click,2023/5/10 3:04
68,usr_data_game_start,2023/5/10 3:04
68,usr_data_show_comment,2023/5/10 3:04
68,usr_data_close_comment,2023/5/10 3:04
68,usr_data_game_end,2023/5/10 3:06
68,gameid4,2023/5/10 3:06
68,usr_data_game_die,2023/5/10 3:06
68,关闭应用,2023/5/10 3:06
69,安装应用,2023/5/10 21:39
69,开启应用,2023/5/10 21:39
69,updateflow,2023/5/10 21:39
69,updateflow,2023/5/10 21:39
69,s_moudle_data_af_deeplink,2023/5/10 21:39
69,updateflow,2023/5/10 21:40
69,usr_data_install,2023/5/10 21:40
69,usr_data_AB,2023/5/10 21:40
69,updateflow,2023/5/10 21:40
69,usr_data_type,2023/5/10 21:40
69,广告SDK初始化结果,2023/5/10 21:40
69,usr_data_guide_1_start,2023/5/10 21:40
69,s_moudle_data_af_conversion_success,2023/5/10 21:40
69,usr_data_guide_1_end,2023/5/10 21:40
69,usr_data_guide_2_start,2023/5/10 21:40
69,usr_data_guide_2_end,2023/5/10 21:40
69,usr_data_guide_3_start,2023/5/10 21:40
69,usr_data_guide_3_end,2023/5/10 21:40
69,usr_data_game_start,2023/5/10 21:40
69,关闭应用,2023/5/10 21:42
69,开启应用,2023/5/10 21:44
69,usr_data_game_end,2023/5/10 21:45
69,gameid1,2023/5/10 21:45
69,usr_data_game_die,2023/5/10 21:45
69,topsocre1200,2023/5/10 21:45
69,usr_data_topscore,2023/5/10 21:45
69,usr_data_end_next_click,2023/5/10 21:45
69,usr_data_game_start,2023/5/10 21:45
69,关闭应用,2023/5/10 21:47
69,开启应用,2023/5/10 21:47
69,关闭应用,2023/5/10 21:47
69,开启应用,2023/5/10 21:48
69,usr_data_game_end,2023/5/10 21:49
69,gameid2,2023/5/10 21:49
69,usr_data_game_die,2023/5/10 21:49
69,关闭应用,2023/5/10 21:49
70,安装应用,2023/5/10 4:09
70,开启应用,2023/5/10 4:09
70,updateflow,2023/5/10 4:09
70,updateflow,2023/5/10 4:09
70,s_moudle_data_af_deeplink,2023/5/10 4:09
70,updateflow,2023/5/10 4:09
70,usr_data_install,2023/5/10 4:09
70,updateflow,2023/5/10 4:09
70,usr_data_AB,2023/5/10 4:09
70,usr_data_type,2023/5/10 4:09
70,广告SDK初始化结果,2023/5/10 4:09
70,usr_data_guide_1_start,2023/5/10 4:09
70,s_moudle_data_af_conversion_success,2023/5/10 4:09
70,usr_data_guide_1_end,2023/5/10 4:09
70,usr_data_guide_2_start,2023/5/10 4:09
70,usr_data_guide_2_end,2023/5/10 4:09
70,usr_data_guide_3_start,2023/5/10 4:09
70,usr_data_guide_3_end,2023/5/10 4:09
70,usr_data_game_start,2023/5/10 4:09
70,usr_data_game_end,2023/5/10 4:12
70,gameid1,2023/5/10 4:12
70,usr_data_game_die,2023/5/10 4:12
70,topsocre1200,2023/5/10 4:12
70,usr_data_topscore,2023/5/10 4:12
70,usr_data_end_next_click,2023/5/10 4:13
70,usr_data_game_start,2023/5/10 4:13
70,usr_data_game_end,2023/5/10 4:15
70,gameid2,2023/5/10 4:15
70,usr_data_game_die,2023/5/10 4:15
70,usr_data_topscore,2023/5/10 4:15
70,关闭应用,2023/5/10 4:15
71,安装应用,2023/5/10 19:35
71,开启应用,2023/5/10 19:36
71,updateflow,2023/5/10 19:36
71,s_moudle_data_af_deeplink,2023/5/10 19:36
71,updateflow,2023/5/10 19:36
71,updateflow,2023/5/10 19:36
71,usr_data_install,2023/5/10 19:36
71,updateflow,2023/5/10 19:36
71,usr_data_AB,2023/5/10 19:36
71,usr_data_type,2023/5/10 19:36
71,usr_data_guide_1_start,2023/5/10 19:36
71,s_moudle_data_af_conversion_success,2023/5/10 19:36
71,广告SDK初始化结果,2023/5/10 19:36
71,usr_data_guide_1_end,2023/5/10 19:36
71,usr_data_guide_2_start,2023/5/10 19:36
71,usr_data_guide_2_end,2023/5/10 19:36
71,usr_data_guide_3_start,2023/5/10 19:36
71,usr_data_guide_3_end,2023/5/10 19:36
71,usr_data_game_start,2023/5/10 19:36
71,usr_data_game_end,2023/5/10 19:39
71,gameid1,2023/5/10 19:39
71,usr_data_game_die,2023/5/10 19:39
71,topsocre1200,2023/5/10 19:39
71,usr_data_topscore,2023/5/10 19:39
71,关闭应用,2023/5/10 19:39
72,安装应用,2023/5/10 23:51
72,开启应用,2023/5/10 23:51
72,updateflow,2023/5/10 23:51
72,s_moudle_data_af_deeplink,2023/5/10 23:51
72,updateflow,2023/5/10 23:51
72,updateflow,2023/5/10 23:51
72,usr_data_install,2023/5/10 23:51
72,updateflow,2023/5/10 23:51
72,usr_data_AB,2023/5/10 23:51
72,usr_data_type,2023/5/10 23:51
72,usr_data_guide_1_start,2023/5/10 23:51
72,广告SDK初始化结果,2023/5/10 23:51
72,s_moudle_data_af_conversion_success,2023/5/10 23:51
72,usr_data_guide_1_end,2023/5/10 23:51
72,usr_data_guide_2_start,2023/5/10 23:51
72,usr_data_guide_2_end,2023/5/10 23:51
72,usr_data_guide_3_start,2023/5/10 23:51
72,usr_data_guide_3_end,2023/5/10 23:51
72,usr_data_game_start,2023/5/10 23:51
72,usr_data_game_end,2023/5/10 23:53
72,gameid1,2023/5/10 23:53
72,usr_data_game_die,2023/5/10 23:53
72,topsocre1000,2023/5/10 23:53
72,usr_data_topscore,2023/5/10 23:53
72,usr_data_end_next_click,2023/5/10 23:53
72,usr_data_game_start,2023/5/10 23:53
72,关闭应用,2023/5/10 23:54
72,开启应用,2023/5/10 23:55
72,usr_data_game_end,2023/5/10 23:56
72,gameid2,2023/5/10 23:56
72,usr_data_game_die,2023/5/10 23:56
72,usr_data_topscore,2023/5/10 23:56
72,topsocre1200,2023/5/10 23:56
72,usr_data_end_next_click,2023/5/10 23:56
72,usr_data_game_start,2023/5/10 23:56
72,usr_data_game_end,2023/5/10 23:57
72,gameid3,2023/5/10 23:57
72,usr_data_game_die,2023/5/10 23:57
72,usr_data_end_next_click,2023/5/10 23:57
72,usr_data_game_start,2023/5/10 23:57
73,安装应用,2023/5/10 1:58
73,开启应用,2023/5/10 1:58
73,updateflow,2023/5/10 1:58
73,s_moudle_data_af_deeplink,2023/5/10 1:58
73,updateflow,2023/5/10 1:58
73,updateflow,2023/5/10 1:58
73,usr_data_install,2023/5/10 1:58
73,usr_data_AB,2023/5/10 1:58
73,updateflow,2023/5/10 1:58
73,usr_data_type,2023/5/10 1:58
73,usr_data_guide_1_start,2023/5/10 1:59
73,广告SDK初始化结果,2023/5/10 1:59
73,s_moudle_data_af_conversion_success,2023/5/10 1:59
73,usr_data_guide_1_end,2023/5/10 1:59
73,usr_data_guide_2_start,2023/5/10 1:59
73,usr_data_guide_2_end,2023/5/10 1:59
73,usr_data_guide_3_start,2023/5/10 1:59
73,usr_data_guide_3_end,2023/5/10 1:59
73,usr_data_game_start,2023/5/10 1:59
73,usr_data_game_end,2023/5/10 2:07
73,gameid1,2023/5/10 2:07
73,usr_data_game_die,2023/5/10 2:07
73,topsocre1500,2023/5/10 2:07
73,usr_data_topscore,2023/5/10 2:07
73,关闭应用,2023/5/10 2:07
74,安装应用,2023/5/10 19:15
74,开启应用,2023/5/10 19:15
74,updateflow,2023/5/10 19:15
74,updateflow,2023/5/10 19:15
74,s_moudle_data_af_deeplink,2023/5/10 19:15
74,广告SDK初始化结果,2023/5/10 19:15
74,s_moudle_data_af_conversion_success,2023/5/10 19:15
74,updateflow,2023/5/10 19:15
74,usr_data_install,2023/5/10 19:15
74,updateflow,2023/5/10 19:15
74,usr_data_AB,2023/5/10 19:15
74,usr_data_type,2023/5/10 19:15
74,usr_data_guide_1_start,2023/5/10 19:15
74,usr_data_guide_1_end,2023/5/10 19:15
74,usr_data_guide_2_start,2023/5/10 19:15
74,关闭应用,2023/5/10 19:15
74,开启应用,2023/5/10 19:15
74,usr_data_guide_2_end,2023/5/10 19:15
74,usr_data_guide_3_start,2023/5/10 19:15
74,usr_data_game_start,2023/5/10 19:15
74,usr_data_guide_3_end,2023/5/10 19:15
74,关闭应用,2023/5/10 19:28
74,开启应用,2023/5/10 19:40
74,关闭应用,2023/5/10 19:40
74,开启应用,2023/5/10 19:40
74,usr_data_game_end,2023/5/10 19:41
74,gameid1,2023/5/10 19:41
74,usr_data_game_die,2023/5/10 19:41
74,usr_data_topscore,2023/5/10 19:41
74,topsocre1500,2023/5/10 19:41
74,usr_data_end_next_click,2023/5/10 19:41
74,usr_data_game_start,2023/5/10 19:41
74,usr_data_game_end,2023/5/10 19:43
74,gameid2,2023/5/10 19:43
74,usr_data_game_die,2023/5/10 19:43
74,usr_data_topscore,2023/5/10 19:43
74,usr_data_end_next_click,2023/5/10 19:45
74,usr_data_game_start,2023/5/10 19:45
74,usr_data_game_end,2023/5/10 19:49
74,gameid3,2023/5/10 19:49
74,usr_data_game_die,2023/5/10 19:49
74,usr_data_end_next_click,2023/5/10 19:49
74,usr_data_game_start,2023/5/10 19:49
74,usr_data_game_end,2023/5/10 19:52
74,gameid4,2023/5/10 19:52
74,usr_data_game_die,2023/5/10 19:52
74,SDK监控游戏请求展示广告,2023/5/10 19:52
74,Max实时收益,2023/5/10 19:52
74,show成功,2023/5/10 19:52
74,SDK监控广告被点击,2023/5/10 19:53
74,SDK监控广告关闭,2023/5/10 19:53
74,s_jni_stage,2023/5/10 19:53
74,usr_data_end_next_click,2023/5/10 19:53
74,usr_data_game_start,2023/5/10 19:53
74,usr_data_game_end,2023/5/10 19:55
74,gameid5,2023/5/10 19:55
74,SDK关键行为监控,2023/5/10 19:55
